,category,manufacturer,product,name,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
2340,반려동물용품,굿데이,건강한육포 반려견간식,최*름,2019.09.28,4,우리집 강아지가 좋아하네요,0,14,0,0,0
2341,반려동물용품,굿데이,건강한육포 반려견간식,김*,2020.08.02,4,,0,0,0,0,0
2342,반려동물용품,굿데이,건강한육포 반려견간식,양*숙,2020.03.04,4,육포는 강쥐가 꼭꼭 씹어먹는 맛이있어 좋아요,0,24,0,0,0
2343,반려동물용품,굿데이,건강한육포 반려견간식,조*혜,2020.02.25,4,강아지가 잘 먹어요,0,10,0,0,0
2344,반려동물용품,굿데이,건강한육포 반려견간식,이*현,2021.02.15,4,좋아해여,0,4,0,0,0
2345,반려동물용품,굿데이,건강한육포 반려견간식,이*복,2018.10.17,4,,0,0,0,0,0
2346,반려동물용품,굿데이,건강한육포 반려견간식,정*희,2020.08.09,4,강아지들이 잘먹어요 굿,0,12,0,0,0
2347,반려동물용품,굿데이,건강한육포 반려견간식,정*옥,2021.03.01,4,,0,0,0,0,0
2348,반려동물용품,굿데이,건강한육포 반려견간식,임*니,2019.04.04,4,환장하고 머거용,0,8,0,0,0
2349,반려동물용품,굿데이,건강한육포 반려견간식,김*은,2020.04.28,4,,0,0,0,0,0
2350,반려동물용품,굿데이,건강한육포 반려견간식,이*선,2020.10.19,4,포장도 깔끔하고 맛이 좋은지 잘먹습니다,0,21,0,0,0
2351,반려동물용품,굿데이,건강한육포 반려견간식,이*정,2021.02.16,4,강아지가 엄청 좋아하네요 맛있나 봅니다,0,21,0,0,0
2352,반려동물용품,굿데이,건강한육포 반려견간식,김*식,2020.04.25,4,생각보단 건조하네요,0,10,0,0,0
2353,반려동물용품,굿데이,건강한육포 반려견간식,배*호,2019.01.18,4,아주 좋아해요,0,7,0,0,0
2354,반려동물용품,굿데이,건강한육포 반려견간식,상*현,2019.06.21,4,잘먹어요~~^^,0,8,4,0,0
2355,반려동물용품,굿데이,건강한육포 반려견간식,양*모,2020.02.05,4,좋아요,0,3,0,0,0
2356,반려동물용품,굿데이,건강한육포 반려견간식,문*경,2019.02.07,4,,0,0,0,0,0
2357,반려동물용품,굿데이,건강한육포 반려견간식,박*영,2019.07.24,4,맛있어요,0,4,0,0,0
2358,반려동물용품,굿데이,건강한육포 반려견간식,남*분,2019.05.16,4,잘먹어요,0,4,0,0,0
2359,반려동물용품,굿데이,건강한육포 반려견간식,김*나,2019.08.31,4,잘먹어요~,0,5,1,0,0
2360,반려동물용품,굿데이,건강한육포 반려견간식,이*정,2019.07.16,4,강쥐가 넘좋아해요~~!!굿굿,0,15,4,0,0
2361,반려동물용품,굿데이,건강한육포 반려견간식,전*주,2021.05.02,4,,0,0,0,0,0
2362,반려동물용품,굿데이,건강한육포 반려견간식,김*연,2018.11.10,4,,0,0,0,0,0
2363,반려동물용품,굿데이,건강한육포 반려견간식,정*훈,2019.03.26,4,부드러워서 잘먹네요,0,10,0,0,0
2364,반려동물용품,굿데이,건강한육포 반려견간식,김*미,2020.08.27,4,,0,0,0,0,0
2365,반려동물용품,굿데이,건강한육포 반려견간식,쿠팡실구매자,2018.09.06,4,좋아요,0,3,0,0,0
2366,반려동물용품,굿데이,건강한육포 반려견간식,김*열,2020.05.25,4,좋아요,0,3,0,0,0
2367,반려동물용품,굿데이,건강한육포 반려견간식,허*일,2019.07.17,4,적당히 단단해 먹기 좋아요^^,0,16,2,0,0
2368,반려동물용품,굿데이,건강한육포 반려견간식,배*정,2021.05.06,4,,0,0,0,0,0
2369,반려동물용품,굿데이,건강한육포 반려견간식,박*희,2020.08.12,4,,0,0,0,0,0
2370,반려동물용품,굿데이,건강한육포 반려견간식,박*주,2021.02.02,4,아이들이넘잘먹어요~~~^^,0,14,5,0,0
2371,반려동물용품,굿데이,건강한육포 반려견간식,전*원,2019.05.12,4,저희집 강아지도 잘먹고 좋아하네요,0,18,0,0,0
2372,반려동물용품,굿데이,건강한육포 반려견간식,김*옥,2020.07.26,4,,0,0,0,0,0
2373,반려동물용품,굿데이,건강한육포 반려견간식,유*은,2019.10.29,4,잘먹서 또 시켰어여,0,10,0,0,0
2374,반려동물용품,굿데이,건강한육포 반려견간식,이*영,2020.05.04,4,넘 잘 먹어요 ^^,0,10,2,0,0
2375,반려동물용품,굿데이,건강한육포 반려견간식,정*숙,2020.01.15,4,잘먹어요,0,4,0,0,0
2376,반려동물용품,굿데이,건강한육포 반려견간식,moke,2020.04.17,4,강아지가 좋아합니다. 추천,0,14,0,0,0
2377,반려동물용품,굿데이,건강한육포 반려견간식,허*정,2020.07.30,4,"잘먹긴한데..
눈이빨개지넹요",1,15,0,0,0
2378,반려동물용품,굿데이,건강한육포 반려견간식,황*혜,2018.08.16,4,저희집 띵똥이 좋아하고 잘먹네요!!,0,19,2,0,0
2379,반려동물용품,굿데이,건강한육포 반려견간식,임금,2020.04.22,4,,0,0,0,0,0
2380,반려동물용품,굿데이,건강한육포 반려견간식,이*수,2019.11.17,4,다 잘먹었습니다~~,0,10,2,0,0
2381,반려동물용품,굿데이,건강한육포 반려견간식,정*윤,2019.10.29,4,아이들이 잘먹어서 겟겟,0,12,0,0,0
2382,반려동물용품,굿데이,건강한육포 반려견간식,김*미,2019.04.12,4,강아지가 좋아하는 간식이라 종종 구매합니다.,0,24,0,0,0
2383,반려동물용품,굿데이,건강한육포 반려견간식,여*연,2020.07.15,4,"도톰하니 좋네요.
잘먹습니다~",1,16,1,0,0
2384,반려동물용품,굿데이,건강한육포 반려견간식,이*우,2021.04.06,4,우리 강아지가 좋아하는 간식,0,15,0,0,0
2385,반려동물용품,굿데이,건강한육포 반려견간식,나비두부,2019.10.08,4,,0,0,0,0,0
2386,반려동물용품,굿데이,건강한육포 반려견간식,정*숙,2018.08.30,4,,0,0,0,0,0
2387,반려동물용품,굿데이,건강한육포 반려견간식,오*자,2019.12.21,4,울강아지 워낙좋아해서 떨어지지않게 사놔요,0,22,0,0,0
2388,반려동물용품,굿데이,건강한육포 반려견간식,전*연,2020.06.04,4,가격이 싼건 아닌것 같아요,0,14,0,0,0
2389,반려동물용품,굿데이,건강한육포 반려견간식,나주배,2020.01.16,4,닭 싫어하는 애견 있을까요???ㅋㅋㅋ,0,20,3,0,0
2390,반려동물용품,굿데이,건강한육포 반려견간식,임*정,2020.10.08,4,진짜 잘먹어여 재구매할거애여 쫭,0,17,0,0,0
2391,반려동물용품,굿데이,건강한육포 반려견간식,방*영,2018.11.09,4,,0,0,0,0,0
2392,반려동물용품,굿데이,건강한육포 반려견간식,띵꼼,2020.08.27,4,얇네요 그치만 강아지가좋아함,0,15,0,0,0
2393,반려동물용품,굿데이,건강한육포 반려견간식,박*나,2019.07.26,4,,0,0,0,0,0
2394,반려동물용품,굿데이,건강한육포 반려견간식,일광둥이맘,2019.06.22,4,잘먹어요!,0,5,1,0,0
2395,반려동물용품,굿데이,건강한육포 반려견간식,김*빈,2020.11.11,4,환장합니다,0,5,0,0,0
2396,반려동물용품,굿데이,건강한육포 반려견간식,박*경,2018.12.29,4,우리 강아지가 좋아한다,0,12,0,0,0
2397,반려동물용품,굿데이,건강한육포 반려견간식,강*영,2019.06.16,4,"약간 딱딱합니다 
그래도 잘 먹어요~",1,20,1,0,0
2398,반려동물용품,굿데이,건강한육포 반려견간식,윤퐈,2019.06.19,4,,0,0,0,0,0
2399,반려동물용품,굿데이,건강한육포 반려견간식,송*순,2019.07.14,4,,0,0,0,0,0
2400,반려동물용품,굿데이,건강한육포 반려견간식,김*희,2019.06.10,4,"멍멍이가 너무 좋아해용
재구매 의사 있어요 !",1,25,1,0,0
2401,반려동물용품,굿데이,건강한육포 반려견간식,김*영,2019.04.18,4,강아지가 잘먹길래 재구매했어요,0,16,0,0,0
2402,반려동물용품,굿데이,건강한육포 반려견간식,김*이,2018.11.18,4,얇아서 빨리 삼키지만 부드럽고 맛이잇나봅니다,0,24,0,0,0
2403,반려동물용품,굿데이,건강한육포 반려견간식,김*열,2020.03.06,4,,0,0,0,0,0
2404,반려동물용품,굿데이,건강한육포 반려견간식,이*필,2019.01.14,4,,0,0,0,0,0
2405,반려동물용품,굿데이,건강한육포 반려견간식,구*주,2020.03.03,4,잘 애용하고잇어요 ..봉지만 봐도 좋아해요,0,23,0,0,0
2406,반려동물용품,굿데이,건강한육포 반려견간식,정*은,2019.12.16,4,,0,0,0,0,0
2407,반려동물용품,굿데이,건강한육포 반려견간식,함*미,2020.11.04,4,반으로 나눠 오래 먹일수 있을거 같네요,0,21,0,0,0
2408,반려동물용품,굿데이,건강한육포 반려견간식,김*숙,2019.08.26,4,,0,0,0,0,0
2409,반려동물용품,굿데이,건강한육포 반려견간식,화무십일홍,2018.11.28,4,,0,0,0,0,0
2410,반려동물용품,굿데이,건강한육포 반려견간식,김*연,2018.09.23,4,,0,0,0,0,0
2411,반려동물용품,굿데이,건강한육포 반려견간식,배*진,2020.06.26,4,굿,0,1,0,0,0
2412,반려동물용품,굿데이,건강한육포 반려견간식,김*영,2020.12.08,4,"말랑말랑하진않네요
하지만 울강아지 잘먹어요",1,23,0,0,0
2413,반려동물용품,굿데이,건강한육포 반려견간식,김*숙,2019.12.22,4,,0,0,0,0,0
2414,반려동물용품,굿데이,건강한육포 반려견간식,배*경,2020.10.20,4,한장합니다 ㅋㅋ,0,8,0,0,0
2415,반려동물용품,굿데이,건강한육포 반려견간식,김*이,2019.09.02,4,좋아여,0,3,0,0,0
2416,반려동물용품,굿데이,건강한육포 반려견간식,손*숙,2019.12.11,4,우리 뭉치가 잘 먹어서 좋아요,0,16,0,0,0
2417,반려동물용품,굿데이,건강한육포 반려견간식,이*희,2021.05.25,4,,0,0,0,0,0
2418,반려동물용품,굿데이,건강한육포 반려견간식,김*원,2019.05.12,4,강아지가 좋아해요,0,9,0,0,0
2419,반려동물용품,굿데이,건강한육포 반려견간식,김*자,2019.10.18,4,,0,0,0,0,0
2420,반려동물용품,굿데이,건강한육포 반려견간식,황*미,2020.12.25,4,,0,0,0,0,0
2421,반려동물용품,굿데이,건강한육포 반려견간식,제*선,2019.12.17,4,,0,0,0,0,0
2422,반려동물용품,굿데이,건강한육포 반려견간식,류*민,2020.02.20,4,,0,0,0,0,0
2423,반려동물용품,굿데이,건강한육포 반려견간식,김*효,2020.05.21,4,냄새안나고 잘먹습니다,0,11,0,0,0
2424,반려동물용품,굿데이,건강한육포 반려견간식,김*은,2020.04.30,4,,0,0,0,0,0
2425,반려동물용품,굿데이,건강한육포 반려견간식,나*희,2020.04.08,4,,0,0,0,0,0
2426,반려동물용품,굿데이,건강한육포 반려견간식,김*영,2020.01.19,4,,0,0,0,0,0
2427,반려동물용품,굿데이,건강한육포 반려견간식,김*훈,2020.12.23,4,잘먹네요,0,4,0,0,0
2428,반려동물용품,굿데이,건강한육포 반려견간식,최*정,2019.12.16,4,울 아가가 넘 잘먹어요,0,12,0,0,0
2429,반려동물용품,굿데이,건강한육포 반려견간식,나질러,2020.01.11,4,"강아지 잘 먹네오
맛있는 냄새도 나구요",1,21,0,0,0
2430,반려동물용품,굿데이,건강한육포 반려견간식,김*란,2020.08.26,4,쫌 꽛꽛해요 늙은애들테는 이가 안좋아서,0,21,0,0,0
2431,반려동물용품,굿데이,건강한육포 반려견간식,김*길,2019.01.21,4,울집 댕댕이 엄청 좋아함,0,13,0,0,0
2432,반려동물용품,굿데이,건강한육포 반려견간식,황*희,2020.01.29,4,아기가 잘 먹어요,0,9,0,0,0
2433,반려동물용품,굿데이,건강한육포 반려견간식,마*희,2019.03.29,4,,0,0,0,0,0
2434,반려동물용품,굿데이,건강한육포 반려견간식,권*영,2020.09.13,4,,0,0,0,0,0
2435,반려동물용품,굿데이,건강한육포 반려견간식,웃자웃어,2021.04.22,4,,0,0,0,0,0
2436,반려동물용품,굿데이,건강한육포 반려견간식,김*숙,2018.12.09,4,우리 애기가 잘먹어요.,0,12,0,0,0
2437,반려동물용품,굿데이,건강한육포 반려견간식,김*경,2018.11.08,4,"쵭촵!!
맛나게 잘먹습니다.^^",1,17,4,0,0
2438,반려동물용품,굿데이,건강한육포 반려견간식,홍순맘,2018.10.17,4,잘 먹네요,0,5,0,0,0
2439,반려동물용품,굿데이,건강한육포 반려견간식,김*은,2019.04.14,4,강아지가 좋아해요,0,9,0,0,0
2440,반려동물용품,굿데이,건강한육포 반려견간식,장*리,2020.01.05,4,킁킁 대더니 맛있게 잘 먹어요,0,16,0,0,0
2441,반려동물용품,굿데이,건강한육포 반려견간식,임*숙,2020.08.02,4,울집 막내가 좋아해용~^^,0,14,3,0,0
2442,반려동물용품,굿데이,건강한육포 반려견간식,강*선,2020.09.08,4,,0,0,0,0,0
2443,반려동물용품,굿데이,건강한육포 반려견간식,손*준,2021.03.02,4,,0,0,0,0,0
2444,반려동물용품,굿데이,건강한육포 반려견간식,전*선,2020.06.29,4,울  애기가  잘먹어서 좋아여~,0,17,1,0,0
2445,반려동물용품,굿데이,건강한육포 반려견간식,흰누대장,2019.02.24,4,,0,0,0,0,0
2446,반려동물용품,굿데이,건강한육포 반려견간식,박*승,2020.07.29,4,댕댕이먹기 좋은 질감입니다,0,14,0,0,0
2447,반려동물용품,굿데이,건강한육포 반려견간식,이*원,2020.03.25,4,강아지가 좋아해요. 양도 많고 잘 먹습니다.,0,24,0,0,0
2448,반려동물용품,굿데이,건강한육포 반려견간식,정*선,2019.03.23,4,애들이 잘먹어요 기름기도없어 좋으네요,0,20,0,0,0
2449,반려동물용품,굿데이,건강한육포 반려견간식,노*섭,2020.02.16,4,1개씩 간식으로 자기전에 주면 좋습니다.,0,22,0,0,0
2450,반려동물용품,굿데이,건강한육포 반려견간식,이*춘,2021.05.14,4,가격싸고좋아요,0,7,0,0,0
2451,반려동물용품,굿데이,건강한육포 반려견간식,이*실,2020.04.19,4,고소한 참기름 냄새...  아주 좋아하네요,0,23,0,0,0
2452,반려동물용품,굿데이,건강한육포 반려견간식,쿠루룩파악,2019.06.06,4,주인이 그지라 미안해 다음에 많이 사줄게,0,22,0,0,0
2453,반려동물용품,굿데이,건강한육포 반려견간식,복뽀야암마,2019.01.29,4,,0,0,0,0,0
2454,반려동물용품,굿데이,건강한육포 반려견간식,최*자,2021.01.16,4,잘 먹어요 아주 ..신나서 먹네요,0,18,0,0,0
2455,반려동물용품,굿데이,건강한육포 반려견간식,김*미,2019.02.18,4,푸들인데 아주 잘먹어요 많이 딱딱하지않아요,0,23,0,0,0
2456,반려동물용품,굿데이,건강한육포 반려견간식,김*선,2020.02.02,4,"맛있는냄새아닌데
그래도좋아하네요",1,17,0,0,0
2457,반려동물용품,굿데이,건강한육포 반려견간식,김*훈,2019.04.30,4,가격과 제품에 만족합니다,0,13,0,0,0
2458,반려동물용품,굿데이,건강한육포 반려견간식,최*혜,2019.03.10,4,강아지들이 많이 좋아해요ㅎㅎ,0,15,0,0,0
2459,반려동물용품,굿데이,건강한육포 반려견간식,강*지,2019.09.18,4,애기가 잘 먹어요,0,9,0,0,0
2460,반려동물용품,굿데이,건강한육포 반려견간식,박*범,2020.05.17,4,,0,0,0,0,0
2461,반려동물용품,굿데이,건강한육포 반려견간식,김*유,2019.01.31,4,양이조금적지만 만족해요 잘먹네요,0,17,0,0,0
2462,반려동물용품,굿데이,건강한육포 반려견간식,박*례,2020.03.29,4,,0,0,0,0,0
2463,반려동물용품,굿데이,건강한육포 반려견간식,정*숙,2019.05.08,4,,0,0,0,0,0
2464,반려동물용품,굿데이,건강한육포 반려견간식,초코뽀글,2019.05.28,4,노령견 먹이기엔 좀 딱딱해요ㅠ,0,16,0,0,0
2465,반려동물용품,굿데이,건강한육포 반려견간식,최*선,2018.10.31,4,,0,0,0,0,0
2466,반려동물용품,굿데이,건강한육포 반려견간식,박*희,2020.10.07,4,강쥐가넘 맛나게 먹어 좋아요,0,15,0,0,0
2467,반려동물용품,굿데이,건강한육포 반려견간식,양*석,2020.01.09,4,,0,0,0,0,0
2468,반려동물용품,굿데이,건강한육포 반려견간식,쿠팡실구매자,2019.11.18,4,,0,0,0,0,0
2469,반려동물용품,굿데이,건강한육포 반려견간식,루이자,2020.10.23,4,강아지가 그럭저럭 잘 먹네요 !,0,17,1,0,0
2470,반려동물용품,굿데이,건강한육포 반려견간식,허*자,2020.12.23,4,울걍쥐가좋아해요,0,8,0,0,0
2471,반려동물용품,굿데이,건강한육포 반려견간식,장*화,2020.05.25,4,,0,0,0,0,0
2472,반려동물용품,굿데이,건강한육포 반려견간식,김*숙,2020.01.10,4,강쥐들이 좋아하고 잘먹으면 맛있고 최고지요,0,23,0,0,0
2473,반려동물용품,굿데이,건강한육포 반려견간식,최*숙,2021.03.04,4,,0,0,0,0,0
2474,반려동물용품,굿데이,건강한육포 반려견간식,fenc,2019.02.15,4,잘먹네요,0,4,0,0,0
2475,반려동물용품,굿데이,건강한육포 반려견간식,김*애,2019.10.31,4,애기들도 잘 먹고 좋으네영,0,14,0,0,0
2476,반려동물용품,굿데이,건강한육포 반려견간식,김*란,2020.05.07,4,노령견들이라 말랑말랑해서 잘먹어요,0,18,0,0,0
2477,반려동물용품,굿데이,건강한육포 반려견간식,허*일,2019.12.05,4,,0,0,0,0,0
2478,반려동물용품,굿데이,건강한육포 반려견간식,윤*미,2018.11.29,4,맛있게 아주 잘 먹네요,0,12,0,0,0
2479,반려동물용품,굿데이,건강한육포 반려견간식,정*은,2020.04.05,4,맛있게 잘먹네요,0,8,0,0,0
2480,반려동물용품,굿데이,건강한육포 반려견간식,송*비,2019.05.06,4,잘먹음,0,3,0,0,0
2481,반려동물용품,굿데이,건강한육포 반려견간식,김*규,2021.03.29,4,,0,0,0,0,0
2482,반려동물용품,굿데이,건강한육포 반려견간식,한*진,2019.03.13,4,강아지가 환장함ㅣ,0,9,0,0,0
2483,반려동물용품,굿데이,건강한육포 반려견간식,권*정,2019.04.09,4,만족합니다!,0,6,1,0,0
2484,반려동물용품,굿데이,건강한육포 반려견간식,길*은,2019.06.06,4,,0,0,0,0,0
2485,반려동물용품,굿데이,건강한육포 반려견간식,김*은,2019.01.15,4,,0,0,0,0,0
2486,반려동물용품,굿데이,건강한육포 반려견간식,X삐X에로,2019.02.12,4,살짝 소프트 해요,0,9,0,0,0
2487,반려동물용품,굿데이,건강한육포 반려견간식,김*희,2020.09.14,4,좋아해요 잘 먹네요,0,10,0,0,0
2488,반려동물용품,굿데이,건강한육포 반려견간식,김*연,2019.10.09,4,,0,0,0,0,0
2489,반려동물용품,굿데이,건강한육포 반려견간식,박*희,2019.05.31,4,,0,0,0,0,0
2490,반려동물용품,굿데이,건강한육포 반려견간식,이*준,2019.05.27,4,,0,0,0,0,0
2491,반려동물용품,굿데이,건강한육포 반려견간식,서*희,2020.01.16,4,,0,0,0,0,0
2492,반려동물용품,굿데이,건강한육포 반려견간식,이*영,2020.06.30,4,,0,0,0,0,0
2493,반려동물용품,굿데이,건강한육포 반려견간식,한*이,2019.08.06,4,잘먹어서 주기적으로 주문해주고있어요!,0,20,1,0,0
2494,반려동물용품,굿데이,건강한육포 반려견간식,이*혁,2020.06.12,4,시바 7개월 뭐여? 맛있나보네. 잘먹네요.,0,23,1,0,0
2495,반려동물용품,굿데이,건강한육포 반려견간식,김*정,2019.06.14,4,짤라져 있어서 간편하고 좋아요,0,16,0,0,0
2496,반려동물용품,굿데이,건강한육포 반려견간식,정*숙,2018.12.13,4,우리 자두가 넘좋아하고 잘먹네요,0,17,0,0,0
2497,반려동물용품,굿데이,건강한육포 반려견간식,김*하,2019.06.11,4,양은 생각보다 많지는 않은데 아이들이 잘먹어요,0,25,0,0,0
2498,반려동물용품,굿데이,건강한육포 반려견간식,홍*재,2019.10.31,4,부드러워거 굉장히 좋아요,0,13,0,0,0
2499,반려동물용품,굿데이,건강한육포 반려견간식,넌내꺼얌,2018.09.21,4,,0,0,0,0,0
2500,반려동물용품,굿데이,건강한육포 반려견간식,신*희,2020.08.26,4,"애기가
잘먹어요",1,8,0,0,0
2501,반려동물용품,굿데이,건강한육포 반려견간식,이*선,2020.12.29,4,맛있는데 느무 딱딱함  나이든 개는 좀 힘들어요,0,26,0,0,0
2502,반려동물용품,굿데이,건강한육포 반려견간식,김*아,2019.04.16,4,우리 댕댕이가 잘먹어요,0,12,0,0,0
2503,반려동물용품,굿데이,건강한육포 반려견간식,장*영,2020.05.26,4,"늘 먹이던 거예요~~
잘 먹습니다^^",1,20,4,0,0
2504,반려동물용품,굿데이,건강한육포 반려견간식,이*영,2019.04.06,4,,0,0,0,0,0
2505,반려동물용품,굿데이,건강한육포 반려견간식,우*리,2020.04.25,4,좋아요 애들이 잘먹어요,0,12,0,0,0
2506,반려동물용품,굿데이,건강한육포 반려견간식,버실,2020.11.27,4,두꺼워서 금방 먹네요 ㅋㅋ애들이 좋아해요,0,22,0,0,0
2507,반려동물용품,굿데이,건강한육포 반려견간식,김*슬,2020.07.01,4,,0,0,0,0,0
2508,반려동물용품,굿데이,건강한육포 반려견간식,정*선,2021.05.12,4,,0,0,0,0,0
2509,반려동물용품,굿데이,건강한육포 반려견간식,이*자,2020.01.19,4,잘먹어여 하지만 너무 딱딱하네요ㅜ,0,18,0,0,0
2510,반려동물용품,굿데이,건강한육포 반려견간식,최*리,2019.09.22,4,잘먹어요ㅋㅋ,0,6,0,0,0
2511,반려동물용품,굿데이,건강한육포 반려견간식,유*목,2019.05.18,4,우리 강아지가 한동안 행복할듯요,0,17,0,0,0
2512,반려동물용품,굿데이,건강한육포 반려견간식,배*진,2019.03.30,4,갠찬아요,0,4,0,0,0
2513,반려동물용품,굿데이,건강한육포 반려견간식,안*진,2018.11.20,4,조렴하구 애기가 잘머거요 ㅎㅎㅎ,0,17,0,0,0
2514,반려동물용품,굿데이,건강한육포 반려견간식,윤*미,2019.03.18,4,"울 강아지를 위한 간식
멍멍",1,15,0,0,0
2515,반려동물용품,굿데이,건강한육포 반려견간식,김*옥,2020.08.17,4,좋아요,0,3,0,0,0
2516,반려동물용품,굿데이,건강한육포 반려견간식,서*희,2019.06.12,4,우리집 대형견인데 간식은 넘 얇아...,0,21,0,0,0
2517,반려동물용품,굿데이,건강한육포 반려견간식,윤*섭,2020.07.11,4,,0,0,0,0,0
2518,반려동물용품,굿데이,건강한육포 반려견간식,김*신,2020.12.03,4,,0,0,0,0,0
2519,반려동물용품,굿데이,건강한육포 반려견간식,권*영,2020.11.19,4,,0,0,0,0,0
2520,반려동물용품,굿데이,건강한육포 반려견간식,이*자,2019.05.14,4,,0,0,0,0,0
2521,반려동물용품,굿데이,건강한육포 반려견간식,탈*원,2018.12.27,4,,0,0,0,0,0
2522,반려동물용품,굿데이,건강한육포 반려견간식,이*현,2019.05.11,4,강아지가 잘먹네요  고맙습니다,0,16,0,0,0
2523,반려동물용품,굿데이,건강한육포 반려견간식,김*숙,2020.03.26,4,,0,0,0,0,0
2524,반려동물용품,굿데이,건강한육포 반려견간식,박*정,2020.02.08,4,이것도 주문했는데 싸고 잘 먹네요 ㅎㅎㅎ,0,22,0,0,0
2525,반려동물용품,굿데이,건강한육포 반려견간식,이*혜,2018.12.26,4,,0,0,0,0,0
2526,반려동물용품,굿데이,건강한육포 반려견간식,진*숙,2020.02.19,4,잘먹네요,0,4,0,0,0
2527,반려동물용품,굿데이,건강한육포 반려견간식,배*진,2020.06.26,4,잘먹네요,0,4,0,0,0
2528,반려동물용품,굿데이,건강한육포 반려견간식,이*경,2020.12.19,4,강아지가 좋아해용,0,9,0,0,0
2529,반려동물용품,굿데이,건강한육포 반려견간식,우*리,2020.04.25,4,애들이 엄청 좋아해요 재구매할께요,0,18,0,0,0
2530,반려동물용품,굿데이,건강한육포 반려견간식,임*혜,2019.08.10,4,저희댕댕이들너무잘먹어여^~^,0,15,3,0,0
2531,반려동물용품,굿데이,건강한육포 반려견간식,달근이,2019.10.12,4,,0,0,0,0,0
2532,반려동물용품,굿데이,건강한육포 반려견간식,이*주,2019.02.19,4,"자주 구매하는 간식입니다 
기호성 좋아요",1,22,0,0,0
2533,반려동물용품,굿데이,건강한육포 반려견간식,최*호,2021.01.10,4,잘먹어요,0,4,0,0,0
2534,반려동물용품,굿데이,건강한육포 반려견간식,이*희,2020.10.17,4,애가 좋아해요~,0,8,1,0,0
2535,반려동물용품,굿데이,건강한육포 반려견간식,남*분,2019.05.16,4,잘 먹네요,0,5,0,0,0
2536,반려동물용품,굿데이,건강한육포 반려견간식,이*란,2019.11.28,4,,0,0,0,0,0
2537,반려동물용품,굿데이,건강한육포 반려견간식,전*란,2018.09.22,4,딱딱한데 잘먹어요 언제나 1초컷,0,17,0,0,0
2538,반려동물용품,굿데이,건강한육포 반려견간식,도*리,2020.09.03,4,강아지가 좋아하네요. 좀 더 말랑하면 좋았을 것 같아요. 노령견이라..,0,39,0,0,0
2539,반려동물용품,굿데이,건강한육포 반려견간식,인형로라,2018.12.03,4,잘 맥이구 잇어영 잘먹네요~^^,0,17,3,0,0
2540,반려동물용품,굿데이,건강한육포 반려견간식,이*희,2019.10.12,4,고양이 두마리 모두 잘먹어요 좋아요~,0,20,1,0,0
2541,반려동물용품,굿데이,건강한육포 반려견간식,오*자,2019.02.19,4,울강아지 좋아해서 다른물건살때 같이 주문해요,0,24,0,0,0
2542,반려동물용품,굿데이,건강한육포 반려견간식,이*별,2018.12.11,4,잘먹네요 만족,0,7,0,0,0
2543,반려동물용품,굿데이,건강한육포 반려견간식,김*희,2019.05.31,4,,0,0,0,0,0
2544,반려동물용품,굿데이,건강한육포 반려견간식,김*영,2020.04.10,4,"배송 너무 빨라서 깜짝놀랐어요
빠른 배송 해주시는 쿠팡맨들께 먼저 너무 감사드립니다!

우리집 강쥐 너무 맛있게 잘먹어요!
생각보다 딱딱해서 조금 아쉬웠고 포장이 지퍼팩형태로 되어있지 않아서 조금 아쉽네요^^",4,116,4,0,0
2545,반려동물용품,굿데이,건강한육포 반려견간식,송*용,2020.08.25,4,"강아지가 맛있게 잘 먹어요
시골인데 배송도 이틀만에 왔네요
감사합니다~~",2,40,2,0,0
2546,반려동물용품,굿데이,건강한육포 반려견간식,허*미,2018.11.11,4,"배송하루만에 왔어요
처음 사는건데 잘먹고 좋아합니다",1,28,0,0,0
2547,반려동물용품,굿데이,건강한육포 반려견간식,오*숙,2020.01.22,4,"배송 오류가 생겨
제품을 두개 주문
금액 미달로 두개를 
주문할수밖에 없었음",3,42,0,0,0
2548,반려동물용품,굿데이,건강한육포 반려견간식,박*영,2020.04.07,4,"배송도 빠르고 좋습니다 
일단  강쥐들이  너무좋아해요",1,30,0,0,0
2549,반려동물용품,굿데이,건강한육포 반려견간식,송*진,2019.03.27,4,배송도 빠르고 저희집 호두도 잘 먹고 :) 만족합니다. 감사해요~!,0,37,4,0,0
2550,반려동물용품,굿데이,건강한육포 반려견간식,노*경,2020.08.19,4,배송빠르고 잘 먹일께요,0,12,0,0,0
2551,반려동물용품,굿데이,건강한육포 반려견간식,김*환,2019.11.06,4,,0,0,0,0,0
2552,반려동물용품,굿데이,건강한육포 반려견간식,이*애,2019.06.10,4,,0,0,0,0,0
2553,반려동물용품,굿데이,건강한육포 반려견간식,이*홍,2020.09.14,4,,0,0,0,0,0
2554,반려동물용품,굿데이,건강한육포 반려견간식,Dolphin,2020.04.19,4,"강아지가 좋아해요~

기호성 좋고 상품 상태도 육안으로 보기에 깨끗한게 만족스럽네요 
매번같은거만 반복구매하면 질려할까봐 적당히 텀 두고 돌려가며 먹이는데여

간식쇼핑10번하면 3번은 구매하는 상품이에요",5,113,1,0,0
2555,반려동물용품,굿데이,건강한육포 반려견간식,송*심,2020.01.02,4,재구매 했어요,0,7,0,0,0
2556,반려동물용품,굿데이,건강한육포 반려견간식,김*영,2019.12.04,4,애들이잘먹어요,0,7,0,0,0
